"","CBSA","edu_hs_only","edu_ged_only","edu_bs","edu_ms","edu_prof","edu_phd","med_age_total","total_pop","med_income","one_bed_rent.x","two_bed_rent.x","three_bed_rent.x","four_bed_rent.x","five_bed_rent.x","priv_trans_all_qty","public_trans_qty","walked_qty","bike_cab_other_qty","work_from_home_qty","avg_time_to_work_all","priv_trans_all_time","priv_trans_alone_time","priv_trans_carpool_time","public_trans_time","walked_time","bike_cab_other_time","priv_trans_carpool_qty","TOTCNG","TOTADH","NONDCNG","NONDADH","TOTRATE","NONDRATE","Avg.Min.Temp","Avg.Max.Temp","cases","deaths","one_bed_avg","two_bed_avg","three_bed_avg","four_bed_avg","fiveplus_bed_avg","condo_avg","NAME","Avg_User","City, State","Year","Median AQI","CBSA_name.x","tot_emp_hc.x","loc_quotient_hc.x","tot_emp_rest.x","loc_quotient_rest.x","pop.x","pca_hc.x","rest_hc.x","one_bed_rent.y","two_bed_rent.y","three_bed_rent.y","four_bed_rent.y","five_bed_rent.y","CBSA_name.y","tot_emp_hc.y","loc_quotient_hc.y","tot_emp_rest.y","loc_quotient_rest.y","pop.y","pca_hc.y","rest_hc.y"
"50",12140,10147,1698,3272,1403,159,77,38.9,42489,50398,NA,NA,NA,NA,NA,17392,22,243,283,487,19505,18957,17392,1565,22,243,283,1565,76,17165,5,1470,406.5288889,34.82,42.89,59.37,583.615384615385,12,124027,124028,172426,198236,230262,163084,"Auburn, IN Micro Area",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",12180,14814,3568,7079,3920,636,343,42.4,78783,53114,NA,NA,NA,NA,NA,29538,382,1478,431,1251,34755,32464,29538,2926,382,1478,431,2926,86,34056,7,1088,425.56,13.59888889,41.97,56.15,245.384615384615,2.69230769230769,114132,124133,139348,167969,194954,NA,"Auburn, NY Micro Area",238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",12220,17659,4450,17732,8781,1497,2995,30.5,153947,45056,585.882352941176,628.235294117647,815.882352941176,1069.41176470588,1240.58823529412,59570,599,1468,778,2576,67625,64780,59570,5210,599,1468,778,5210,175,56996,18,2508,406.3988889,17.87888889,54.91,77.08,6272.69230769231,63.6153846153846,159272,163216,225046,321138,458384,272021,"Auburn-Opelika, AL Metro Area",504,NA,NA,NA,"Auburn-Opelika, AL",2960,"0.86",7790,"1.45",159287,0.0185828096454827,0.0185828096454827,585.882352941176,628.235294117647,815.882352941176,1069.41176470588,1240.58823529412,"Auburn-Opelika, AL",2960,"0.86",7790,"1.45",159287,0.0185828096454827,0.0185828096454827
"53",12260,97139,21001,59532,24408,7010,5215,38.25,584964,47080,654.477611940299,697.611940298507,815.373134328358,1105.67164179104,1406.11940298507,204649,1731,4085,2701,5816,118616.5,228716,204649,24067,1731,4085,2701,24067,789,298157,103,27303,499.129682542857,31.9738095241429,54.5928571428571,76.9657142857143,2640.0989010989,52.6703296703297,121740,118304,157129,216490,248632,170963,"Augusta-Richmond County, GA-SC Metro Area",1736,"Augusta-Richmond County, GA-SC",2019,47,"Augusta-Richmond County, GA-SC",19130,"1.44",21630,"1.05",594300,0.0321891300689887,0.0321891300689887,654.477611940299,697.611940298507,815.373134328358,1105.67164179104,1406.11940298507,"Augusta-Richmond County, GA-SC",19130,"1.44",21630,"1.05",594300,0.0321891300689887,0.0321891300689887
"54",12300,25329,4971,13097,6304,1252,1165,44,120953,48570,NA,NA,NA,NA,NA,44651,75,2337,755,2559,53158,49991,44651,5340,75,2337,755,5340,144,39052,19,2570,319.6988889,21.03888889,39.78,54.05,256.692307692308,11,153743,167312,189874,213277,232429,179282,"Augusta-Waterville, ME Micro Area",73,"Augusta-Waterville, ME",2019,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",12380,7406,882,3597,1073,296,274,39.5,39248,51778,NA,NA,NA,NA,NA,14609,376,572,470,569,18063,16645,14609,2036,376,572,470,2036,68,25984,1,44,663.48,1.12,37,55.67,1415.84615384615,7,110064,126324,166715,193833,234359,143510,"Austin, MN Micro Area",335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",12420,202625,42177,348480,134599,29558,22628,33.9,1942615,66093,1062.12121212121,1219.69696969697,1445.5303030303,1864.31818181818,2233.10606060606,760558,23350,17074,20951,73523,920416,859041,760558,98483,23350,17074,20951,98483,1266,753806,157,77747,428.97333334,38.769111112,58.99,85.326,9793.67692307692,143.8,267740,203332,254294,345544,430087,247115,"Austin-Round Rock, TX Metro Area",23379,"Austin-Round Rock, TX",2019,44,"Austin-Round Rock, TX",50110,"0.79",111780,"1.1299999999999999",2058351,0.0243447303205333,0.0243447303205333,1062.12121212121,1219.69696969697,1445.5303030303,1864.31818181818,2233.10606060606,"Austin-Round Rock, TX",50110,"0.79",111780,"1.1299999999999999",2058351,0.0243447303205333,0.0243447303205333
"57",12460,4627,1474,1810,810,218,199,37.8,27237,33514,NA,NA,NA,NA,NA,8015,55,69,456,218,9599,9019,8015,1004,55,69,456,1004,88,17348,4,592,623.09,21.26,56.81,80.63,1230.38461538462,33,85467,76669,95680,117124,151560,149642,"Bainbridge, GA Micro Area",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",12540,120917,20291,54412,18553,5182,3122,31.2,871337,49788,792.941176470588,825.882352941176,1072.05882352941,1522.20588235294,1820.44117647059,254755,2992,4361,8918,9697,313994,297723,254755,42968,2992,4361,8918,42968,615,403182,81,38689,480.1888889,46.07888889,52.6,73.56,32882.8461538462,394.230769230769,117927,147297,204573,265991,334630,154677,"Bakersfield, CA Metro Area",2753,"Bakersfield, CA",2019,67,"Bakersfield, CA",14850,"0.79",24980,"0.86",883053,0.0168166576638095,0.0168166576638095,792.941176470588,825.882352941176,1072.05882352941,1522.20588235294,1820.44117647059,"Bakersfield, CA",14850,"0.79",24980,"0.86",883053,0.0168166576638095,0.0168166576638095
"59",12580,428629,66824,405657,225119,53663,39443,38.2,2780873,72801,1040.67708333333,1254.27083333333,1548.59375,2005.9375,2305.67708333333,1054756,88954,37578,19285,60058,1316047,1170230,1054756,115474,88954,37578,19285,115474,2160,1140499,333,130576,412.480952385714,40.1704761928571,48.2028571428571,63.7757142857143,8198.43956043956,248.736263736264,161339,175369,251673,346150,435953,298166,"Baltimore-Columbia-Towson, MD Metro Area",88452,"Baltimore-Columbia-Towson, MD",2019,46,"Baltimore-Columbia-Towson, MD",91650,"1.1299999999999999",110750,"0.88",2793250,0.0328112413854829,0.0328112413854829,1040.67708333333,1254.27083333333,1548.59375,2005.9375,2305.67708333333,"Baltimore-Columbia-Towson, MD",91650,"1.1299999999999999",110750,"0.88",2793250,0.0328112413854829,0.0328112413854829
"60",12620,31972,5809,17025,6213,1371,1736,41.6,152978,45302,645.423728813559,723.050847457627,938.474576271186,1167.96610169492,1401.86440677966,56839,359,2537,1256,2872,68474,64322,56839,7483,359,2537,1256,7483,177,37055,27,4188,240.74,27.21,37.58,52,267.692307692308,6,117129,134309,145397,167807,199263,153943,"Bangor, ME Metro Area",366,"Bangor, ME",2019,31,NA,NA,NA,NA,NA,NA,NA,NA,645.423728813559,723.050847457627,938.474576271186,1167.96610169492,1401.86440677966,NA,NA,NA,NA,NA,NA,NA,NA
"61",12660,14299,1790,6708,2289,480,332,41.4,63317,53225,NA,NA,NA,NA,NA,26316,59,1143,613,1221,31440,29625,26316,3309,59,1143,613,3309,81,31295,7,957,504.9488889,15.43888889,37.87,56.63,1258.23076923077,5.23076923076923,91645,118416,146617,177073,215753,161320,"Baraboo, WI Micro Area",50,"Baraboo, WI",2019,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",12680,10185,1958,3156,1457,359,170,38,44875,51408,NA,NA,NA,NA,NA,17462,0,197,43,608,19903,19663,17462,2201,0,197,43,2201,67,23613,2,650,543.61,14.96,49.34,66.48,584.461538461538,4,NA,NA,NA,NA,NA,NA,"Bardstown, KY Micro Area",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",12700,37428,4014,39130,20786,4372,3442,51.8,214703,65382,1122.67857142857,1290.17857142857,1692.5,2121.78571428571,2294.46428571429,82426,1436,2562,1450,6345,94826,89378,82426,6952,1436,2562,1450,6952,167,115360,10,1579,534.35,7.308888889,47.78,55,1857.38461538462,176.153846153846,284493,402355,530579,673292,1045229,334567,"Barnstable Town, MA Metro Area",1310,"Barnstable Town, MA",2019,36,NA,NA,NA,NA,NA,NA,NA,NA,1122.67857142857,1290.17857142857,1692.5,2121.78571428571,2294.46428571429,NA,NA,NA,NA,NA,NA,NA,NA
"64",12740,10694,1312,9807,5271,1139,749,43.3,58963,58171,NA,NA,NA,NA,NA,23258,380,1891,426,2138,28985,26288,23258,3030,380,1891,426,3030,89,20984,6,595,352.47,9.99,37.35,51.11,83.7692307692308,2,295740,317098,440646,566475,821110,401194,"Barre, VT Micro Area",372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",12780,10730,1715,6416,2157,214,534,40.4,51892,50038,NA,NA,NA,NA,NA,18696,48,579,257,754,22037,21153,18696,2457,48,579,257,2457,99,35793,12,2825,702.1488889,55.42,50.59,74.81,1104.38461538462,41,169722,176122,212557,273992,353542,233579,"Bartlesville, OK Micro Area",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",12820,6566,1363,1840,336,190,81,39.6,26739,30279,NA,NA,NA,NA,NA,8319,9,63,137,81,9496,9287,8319,968,9,63,137,968,80,16480,3,500,589.0088889,17.87,55.31,81.04,842.846153846154,22.6923076923077,NA,NA,NA,NA,NA,NA,"Bastrop, LA Micro Area",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",12860,12803,2069,5199,2961,374,266,43.2,59053,52641,NA,NA,NA,NA,NA,24230,87,967,490,819,28390,26846,24230,2616,87,967,490,2616,77,26423,8,1449,439.8,24.12,42.54,56.12,357.307692307692,6,129601,148973,176717,209755,233335,182173,"Batavia, NY Micro Area",101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",12900,7530,1857,2815,1136,249,206,39.2,37030,37592,NA,NA,NA,NA,NA,12214,0,280,194,437,14939,14465,12214,2251,0,280,194,2251,107,21239,6,1362,579.5588889,37.17,53.37,73.41,1284.23076923077,27.3076923076923,82499,77897,106959,144580,205092,153204,"Batesville, AR Micro Area",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",12940,148775,23972,95122,33031,8861,7206,34.8,824667,53004,750,811.904761904762,960.190476190476,1227.52380952381,1496.95238095238,319319,3883,5545,3851,10274,366299,353020,319319,33701,3883,5545,3851,33701,814,480656,NA,NA,521.318518522222,NA,56.8944444444444,81.7966666666667,3290.26495726496,96.025641025641,NA,NA,NA,NA,NA,NA,"Baton Rouge, LA Metro Area",3430,"Baton Rouge, LA",2019,45,"Baton Rouge, LA",20260,"0.87",33520,"0.92",829642,0.0244201715920843,0.0244201715920843,750,811.904761904762,960.190476190476,1227.52380952381,1496.95238095238,"Baton Rouge, LA",20260,"0.87",33520,"0.92",829642,0.0244201715920843,0.0244201715920843
"70",12980,27515,5014,12668,4913,765,536,40,134691,44681,579.565217391304,670.434782608696,836.086956521739,1083.47826086957,1164.78260869565,46494,462,1640,636,1783,54941,52203,46494,5709,462,1640,636,5709,174,44389,14,3592,326.04,26.37888889,40.81,57.21,1826.61538461538,50.6153846153846,95690,130315,171920,190452,216977,170600,"Battle Creek, MI Metro Area",423,NA,NA,NA,"Battle Creek, MI",4080,"1.29",4650,"0.95",134473,0.0303406631814565,0.0303406631814565,579.565217391304,670.434782608696,836.086956521739,1083.47826086957,1164.78260869565,"Battle Creek, MI",4080,"1.29",4650,"0.95",134473,0.0303406631814565,0.0303406631814565
"71",13020,23698,3137,9256,3217,661,434,42.7,106107,45851,543.333333333333,628.888888888889,826.111111111111,1090.55555555556,1159.44444444444,39056,287,741,449,1350,44180,42703,39056,3647,287,741,449,3647,104,57623,13,1994,534.6788889,18.5,40.42,55.49,1114,53.7692307692308,76850,92299,133830,153711,170413,138885,"Bay City, MI Metro Area",247,"Bay City, MI",2019,26,"Bay City, MI",2340,"1.19",3980,"1.3",104786,0.0223312274540492,0.0223312274540492,543.333333333333,628.888888888889,826.111111111111,1090.55555555556,1159.44444444444,"Bay City, MI",2340,"1.19",3980,"1.3",104786,0.0223312274540492,0.0223312274540492
"72",13060,6399,1564,2640,703,158,131,37.1,36719,41253,NA,NA,NA,NA,NA,13065,142,329,100,245,15401,14830,13065,1765,142,329,100,1765,86,22247,7,1107,606.1488889,30.16,63.35,80.14,1072.07692307692,50,134066,131327,146251,196134,212713,NA,"Bay City, TX Micro Area",129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",13100,4725,714,2320,541,131,111,44.8,21778,48731,NA,NA,NA,NA,NA,8688,9,289,97,542,10334,9939,8688,1251,9,289,97,1251,59,15751,2,900,705.97,40.34,43.12,65.85,334.307692307692,5,86968,83905,108814,131688,137402,169260,"Beatrice, NE Micro Area",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",13140,80660,15403,32897,10371,1936,1327,36.8,406506,47170,646.2,693.2,859.8,1133.4,1200.8,147037,690,1513,2225,2667,163846,159418,147037,12381,690,1513,2225,12381,657,281993,95,22996,574.529166675,40.6322222225,58.7175,81.945,2839.88461538462,57.75,90324,79918,133501,184217,212941,59776,"Beaumont-Port Arthur, TX Metro Area",853,"Beaumont-Port Arthur, TX",2019,45,"Beaumont-Port Arthur, TX",8210,"0.86",14940,"1.01",409693,0.0200393953521295,0.0200393953521295,646.2,693.2,859.8,1133.4,1200.8,"Beaumont-Port Arthur, TX",8210,"0.86",14940,"1.01",409693,0.0200393953521295,0.0200393953521295
"75",13180,22585,3073,7213,2209,570,252,42.1,88404,54111,NA,NA,NA,NA,NA,36256,25,1253,610,1517,41428,39540,36256,3284,25,1253,610,3284,109,44822,3,469,504.99,5.28,38.5,56.75,2556.23076923077,19.1538461538462,102774,135341,164966,204852,227726,180053,"Beaver Dam, WI Micro Area",45,"Beaver Dam, WI",2019,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",13220,29481,7244,9587,3752,704,334,42.3,123243,39900,576.315789473684,612,712.842105263158,967.263157894737,1112.31578947368,36334,77,1263,1025,1312,43022,40657,36334,4323,77,1263,1025,4323,282,39251,32,5822,317.05444445,42.164444445,46.165,62.31,638.846153846154,12.5,65004,53119,81460,110579,166251,158061,"Beckley, WV Metro Area",96,NA,NA,NA,"Beckley, WV",3910,"1.52",4480,"1.1200000000000001",120358,0.0324864155270111,0.0324864155270111,576.315789473684,612,712.842105263158,967.263157894737,1112.31578947368,"Beckley, WV",3910,"1.52",4480,"1.1200000000000001",120358,0.0324864155270111,0.0324864155270111
"77",13260,11460,2121,2972,1291,184,137,42.4,45696,46044,NA,NA,NA,NA,NA,17601,35,252,93,621,19762,19382,17601,1781,35,252,93,1781,97,20238,9,3588,438.68,77.76888889,47.53,65.19,625.153846153846,32.0769230769231,121927,119838,159324,217354,282158,165649,"Bedford, IN Micro Area",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",13300,4753,2767,1194,484,128,172,35.8,32706,44005,NA,NA,NA,NA,NA,8185,0,220,198,270,9822,9404,8185,1219,0,220,198,1219,52,22994,6,791,721.7,24.82888889,61.56,87.2,1828.30769230769,36.2307692307692,80296,107184,132375,154519,151342,NA,"Beeville, TX Micro Area",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",13340,13826,1423,3143,1339,211,132,41.2,45388,51136,NA,NA,NA,NA,NA,16591,38,278,220,1037,19549,19013,16591,2422,38,278,220,2422,87,14600,5,834,318.37,18.19,45.03,60.71,353.230769230769,3,72730,88397,122012,154557,195352,138827,"Bellefontaine, OH Micro Area",52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",13380,26934,5646,29211,10408,2517,2469,36.8,209729,54207,893.636363636364,967.727272727273,1237.72727272727,1774.09090909091,2140.90909090909,72810,2842,4726,2761,5882,92444,82115,72810,9305,2842,4726,2761,9305,185,58182,28,12357,289.2588889,61.42888889,33.95,46.44,1455.15384615385,58.2307692307692,267590,316288,389242,453992,470804,263583,"Bellingham, WA Metro Area",2404,"Bellingham, WA",2019,34,"Bellingham, WA",3980,"0.75",9560,"1.1599999999999999",216812,0.0183569175137907,0.0183569175137907,893.636363636364,967.727272727273,1237.72727272727,1774.09090909091,2140.90909090909,"Bellingham, WA",3980,"0.75",9560,"1.1599999999999999",216812,0.0183569175137907,0.0183569175137907
"81",13420,5972,1532,4834,1607,407,535,33.4,45644,45201,NA,NA,NA,NA,NA,15119,503,757,264,1259,18928,17404,15119,2285,503,757,264,2285,68,18975,5,1082,426.9588889,24.35,31.79,51.63,623.461538461538,5.46153846153846,126479,132330,144572,176686,185584,193254,"Bemidji, MN Micro Area",377,"Bemidji, MN",2019,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",13460,24141,4683,25564,10807,2854,1450,42,170813,54211,843.636363636364,1031.81818181818,1256.36363636364,1798.18181818182,2176.36363636364,57628,345,2102,2565,7332,69578,64566,57628,6938,345,2102,2565,6938,146,40314,22,5453,255.58,34.57,35.33,53.34,970,12.7692307692308,293337,322505,378878,476490,657652,332197,"Bend-Redmond, OR Metro Area",307,"Bend-Redmond, OR",2019,20,"Bend-Redmond, OR",5260,"1.06",10240,"1.32",180640,0.029118689105403,0.029118689105403,843.636363636364,1031.81818181818,1256.36363636364,1798.18181818182,2176.36363636364,"Bend-Redmond, OR",5260,"1.06",10240,"1.32",180640,0.029118689105403,0.029118689105403
"83",13500,6658,1354,1074,526,40,19,39.4,27702,32601,NA,NA,NA,NA,NA,7922,50,146,41,157,9342,9105,7922,1183,50,146,41,1183,80,10817,7,1427,373.86,49.32,53.73,75.55,1004.53846153846,11.6153846153846,NA,NA,NA,NA,NA,NA,"Bennettsville, SC Micro Area",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",13540,6663,1190,5472,2271,588,382,46.3,36503,51489,NA,NA,NA,NA,NA,13170,77,908,344,1236,16065,14736,13170,1566,77,908,344,1566,51,12930,2,412,348.2788889,11.09888889,38.49,51.91,126.615384615385,1,184712,202027,239382,262134,259856,225178,"Bennington, VT Micro Area",67,"Bennington, VT",2019,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",13620,9859,1873,3371,1332,257,164,48.55,38392,42310.5,NA,NA,NA,NA,NA,13482,30,533,199,1107,8043,15324,13482,1842,30,533,199,1842,63,17112,NA,NA,321.84444445,NA,35.93,49.205,14.6153846153846,0,93490,136771,185161,198072,215490,247505,"Berlin, NH-VT Micro Area",30,"Berlin, NH-VT",2019,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",13660,8187,1125,3459,1597,219,341,35.8,43259,41827,NA,NA,NA,NA,NA,13291,176,867,277,860,16267,14947,13291,1656,176,867,277,1656,59,13098,4,1014,306.04,23.69,39.33,54.94,289.769230769231,3.15384615384615,97258,107935,130518,147486,167309,161808,"Big Rapids, MI Micro Area",82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",13700,5342,2971,2444,628,172,56,36.9,37676,51219,NA,NA,NA,NA,NA,11666,33,225,174,221,14451,14019,11666,2353,33,225,174,2353,70,20539,NA,NA,544.3988889,NA,55.33,82.16,490.615384615385,8.65384615384615,161339,175369,251673,346150,435953,298166,"Big Spring, TX Micro Area",56,"Big Spring, TX",2019,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",13720,10376,3182,3520,1634,311,237,40.8,59356,34160,NA,NA,NA,NA,NA,16654,121,407,93,427,19230,18609,16654,1955,121,407,93,1955,141,16144,NA,NA,297.4762963,NA,46.5833333333333,62.8333333333333,208.307692307692,3.33333333333333,NA,NA,NA,NA,NA,NA,"Big Stone Gap, VA Micro Area",92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",13740,29981,5487,23190,7036,2017,1075,38.9,166414,54867,605,698.055555555556,920.555555555556,1280.27777777778,1521.11111111111,66861,756,2661,1291,3518,80337,75629,66861,8768,756,2661,1291,8768,199,62275,NA,NA,349.659259266667,NA,37.9633333333333,54.7266666666667,1442.84615384615,24.2051282051282,233115,249076,303179,322142,380221,238436,"Billings, MT Metro Area",555,"Billings, MT",2019,21,"Billings, MT",6680,"1.31",9280,"1.17",169086,0.0395065233076659,0.0395065233076659,605,698.055555555556,920.555555555556,1280.27777777778,1521.11111111111,"Billings, MT",6680,"1.31",9280,"1.17",169086,0.0395065233076659,0.0395065233076659
"90",13780,44436,9475,25548,14804,2529,2111,40.7,247030,49707,646.666666666667,672.941176470588,861.372549019608,1133.92156862745,1300.98039215686,88177,3031,4143,1234,3444,105809,97401,88177,9224,3031,4143,1234,9224,301,121049,39,7071,418.21,25.384444445,40.33,55.865,1342.38461538462,54.8076923076923,77684,91002,105354,115903,127864,NA,"Binghamton, NY Metro Area",2939,NA,NA,NA,"Binghamton, NY",7120,"1.2",10200,"1.1000000000000001",243447,0.0292466121989591,0.0292466121989591,646.666666666667,672.941176470588,861.372549019608,1133.92156862745,1300.98039215686,"Binghamton, NY",7120,"1.2",10200,"1.1000000000000001",243447,0.0292466121989591,0.0292466121989591
"91",13820,182156,35471,139392,55513,18931,9943,38.3,1141309,50529,775.470588235294,825.470588235294,954.470588235294,1245.41176470588,1363.52941176471,427675,3062,5164,4904,14911,487030,473900,427675,46225,3062,5164,4904,46225,2158,800800,231,79914,608.039682542857,34.9125396828571,53.7314285714286,75.28,5308.56043956044,86.5384615384615,NA,NA,NA,NA,NA,NA,"Birmingham-Hoover, AL Metro Area",2925,"Birmingham-Hoover, AL",2019,53,"Birmingham-Hoover, AL",41200,"1.35",47760,"1",1147054,0.0359180997581631,0.0359180997581631,775.470588235294,825.470588235294,954.470588235294,1245.41176470588,1363.52941176471,"Birmingham-Hoover, AL",41200,"1.35",47760,"1",1147054,0.0359180997581631,0.0359180997581631
"92",13900,18674,3350,19102,5027,1527,998,36.7,126392,64918,680.731707317073,686.829268292683,861.707317073171,1189.51219512195,1393.90243902439,56750,162,1265,613,3035,65580,63540,56750,6790,162,1265,613,6790,133,78479,NA,NA,667.3725,NA,34.495,54.6375,1600.25,26.0384615384615,137373,209336,297236,276668,355649,169978,"Bismarck, ND Metro Area",172,"Bismarck, ND",2019,36,"Bismarck, ND",5590,"1.34",6130,"0.94",130531,0.0428250760355778,0.0428250760355778,680.731707317073,686.829268292683,861.707317073171,1189.51219512195,1393.90243902439,"Bismarck, ND",5590,"1.34",6130,"0.94",130531,0.0428250760355778,0.0428250760355778
"93",13940,7055,1213,3501,1034,267,84,33,45261,49943,NA,NA,NA,NA,NA,14707,408,289,292,830,17756,16767,14707,2060,408,289,292,2060,101,31043,2,70,680.6588889,1.53,36.73,54.75,1234.53846153846,11.0769230769231,227867,169203,206931,236085,274447,162473,"Blackfoot, ID Micro Area",373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",13980,25048,6007,18963,10361,2003,4558,33.5,181288,47456,678.367346938776,747.755102040816,854.285714285714,1203.0612244898,1438.36734693878,64254,2407,3455,1820,2699,79531,71849,64254,7595,2407,3455,1820,7595,394,67982,31,7271,398.85555556,45.135333334,45.234,64.546,726.553846153846,5.29230769230769,72922,88804,123114,173730,211310,146223,"Blacksburg-Christiansburg-Radford, VA Metro Area",2341,"Blacksburg-Christiansburg-Radford, VA",2019,41,"Blacksburg-Christiansburg-Radford, VA",3310,"0.78",6610,"1.01",182341,0.0181528016189447,0.0181528016189447,678.367346938776,747.755102040816,854.285714285714,1203.0612244898,1438.36734693878,"Blacksburg-Christiansburg-Radford, VA",3310,"0.78",6610,"1.01",182341,0.0181528016189447,0.0181528016189447
